date,open,high,low,close,volume
2013-03-28,35.073168259635,35.850545911579,35.001188847417,35.821754146692,3425600.0
2013-04-01,35.879337676466,35.879337676466,35.193133946663,35.279509241323,2216000.0
2013-04-02,35.322696888654,35.596218655079,35.260314731399,35.370683163465,1608000.0
2013-04-03,35.452259830644,35.553031007748,35.130751789408,35.183536691701,1945200.0
2013-04-04,35.154744926814,35.452259830644,35.082765514597,35.14034904437,1449600.0
2013-04-05,34.574111001596,34.804445120691,34.286193352728,34.574111001596,3292800.0
2013-04-08,34.665284923738,35.049175122229,34.559715119153,35.049175122229,1194400.0
2013-04-09,35.121154534446,35.169140809257,34.646570276561,35.029980612304,1965600.0
2013-04-10,35.101960024521,35.706587087145,35.001188847417,35.682593949739,1979200.0
2013-04-11,35.663399439814,35.951317088683,35.505044732937,35.879337676466,1713600.0
2013-04-12,35.524239242861,35.701788459664,35.096201671544,35.26511335888,1872400.0
2013-04-15,35.135550416889,35.135550416889,34.310186490134,34.310186490134,3832800.0
2013-04-16,34.559715119153,35.279509241323,34.550117864191,35.274710613842,2216400.0
2013-04-17,34.996390219936,35.015584729861,34.147513018523,34.6748821787,4089600.0
2013-04-18,34.6748821787,35.26511335888,33.633580015293,34.660486296257,4864000.0
2013-04-19,34.641291786332,34.934008062682,34.185422175624,34.924410807719,2856000.0
2013-04-22,34.991591592455,35.60101728256,34.9292094352,35.413870810795,2495600.0
2013-04-23,35.533836497824,35.627409733706,35.034779239785,35.500246105456,2090000.0
2013-04-24,35.553031007748,35.790563068065,35.466655713088,35.68739257722,2681600.0
2013-04-25,35.754573361956,36.40238807191,35.399474928352,36.128866305485,2270800.0
2013-04-26,36.06648414823,36.06648414823,35.629809047447,35.653802184852,1466000.0
2013-04-29,35.533836497824,36.083279344414,35.533836497824,35.94171983372,1912400.0
2013-04-30,35.936921206239,36.248831992513,35.81215689173,36.239234737551,2685600.0
2013-05-01,36.229637482589,36.469568856646,36.06648414823,36.244033365032,3396000.0
2013-05-02,37.045404154382,37.045404154382,36.287221012362,36.368797679542,3779200.0
2013-05-03,36.723896113146,37.069397291788,36.666312583372,37.026209644458,3358400.0
2013-05-06,36.949431604759,37.194161606297,36.795875525363,37.026209644458,2798800.0
2013-05-07,37.021411016976,37.424495725392,37.002216507052,37.376509450581,1773600.0
2013-05-08,37.323724548288,37.434092980354,37.174967096373,37.419697097911,1792000.0
2013-05-09,37.386106705543,37.760399649072,37.381308078062,37.549260039902,1615200.0
2013-05-10,37.726809256704,38.528180046054,37.640433962043,38.528180046054,3070000.0
2013-05-13,38.446603378874,38.460999261318,38.125095337638,38.312241809402,2166000.0
2013-05-14,38.312241809402,38.782507302554,38.312241809402,38.782507302554,1568000.0
2013-05-15,38.720125145299,39.056029068979,38.499388281167,39.041633186535,1928400.0
2013-05-16,39.008042794167,39.267168678149,38.945660636913,39.070424951422,1923600.0
2013-05-17,39.233578285781,40.006157310244,39.181273246236,39.967768290395,2273200.0
2013-05-20,39.843003975885,39.938976525508,39.223981030819,39.31515495296,3568000.0
2013-05-21,39.300759070517,39.401530247621,38.739319655224,38.868882597214,2690400.0
2013-05-22,38.331436319327,38.729722400261,37.002216507052,37.256543763552,5855600.0
2013-05-23,36.963827487203,37.549260039902,36.853459055137,37.429294352873,3443200.0
2013-05-24,37.218154743703,37.683621609373,37.112584939118,37.592447687232,2196800.0
2013-05-28,38.019525533053,38.14237039657,37.568454549826,37.741205139147,2014400.0
2013-05-29,37.486877882647,37.71241337426,37.253664587063,37.539662784939,2499200.0
2013-05-30,37.621239452119,37.736406511666,37.491676510128,37.645232589524,2610000.0
2013-05-31,37.45808611776,37.83717768877,37.352516313175,37.381308078062,2809200.0
2013-06-03,37.515669647534,37.765198276553,37.208557488741,37.765198276553,2338800.0
2013-06-04,37.769996904034,38.012327591831,37.174967096373,37.294932783401,3668400.0
2013-06-05,37.112584939118,37.160571213929,36.517555131457,36.82466729025,4040000.0
2013-06-06,36.882250820023,37.12218219408,36.61352768108,37.07899454675,2088800.0
2013-06-07,37.24694650859,37.633427965921,37.131779449043,37.294932783401,2972800.0
2013-06-10,37.402914850991,37.455770974239,37.173471225075,37.393304646765,2214800.0
2013-06-11,36.960845456555,37.239541379135,36.835912801606,36.879158720627,1730800.0
2013-06-12,37.196295460114,37.196295460114,36.485140347325,36.56202198114,1064800.0
2013-06-13,36.566827083253,37.076167907278,36.379428100829,37.018506681917,2062400.0
2013-06-14,37.095388315731,37.143439336866,36.605267900161,36.614878104388,1467200.0
2013-06-17,36.88396382274,38.28604456842,36.85513321006,37.96030669615,3825200.0
2013-06-18,38.037188329965,38.277443435637,37.919463328186,38.094849555326,2154800.0
2013-06-19,38.003552615171,38.186146495482,37.609534241869,37.609534241869,1487600.0
2013-06-20,37.090583213618,37.350058727744,36.25449544588,36.331377079695,2284000.0
2013-06-21,36.658124023409,36.922404639648,36.42267401985,36.706175044543,3792000.0
2013-06-24,36.264105650107,36.629293410728,35.980604625414,36.019045442322,2455200.0
2013-06-25,36.456309734644,36.864743414287,36.343389834979,36.706175044543,1971200.0
2013-06-26,37.076167907278,37.31642301295,36.739810759337,37.249151583361,1870000.0
2013-06-27,37.460576076353,38.210172006049,37.417330157332,38.162120984914,3799600.0
2013-06-28,38.147705678574,38.147705678574,37.450965872126,37.450965872126,5353200.0
2013-07-01,37.763297509499,37.926670981356,37.527847505941,37.720051590478,6272000.0
2013-07-02,37.720051590478,37.893035266562,37.455770974239,37.705636284138,2411200.0
2013-07-03,37.412525055218,38.022773023625,37.297202604496,37.912255675016,1964000.0
2013-07-05,38.162120984914,38.565749562443,38.041993432079,38.56094446033,2047200.0
2013-07-08,38.637826094145,38.854055689249,38.359130171565,38.671461808939,1753200.0
2013-07-09,38.974183242085,39.296125083686,38.858860791363,39.281709777345,2002800.0
2013-07-10,39.272099573118,39.776635295029,39.248074062551,39.752609784462,2190000.0
2013-07-11,40.026500604928,40.953885312821,39.843906724617,40.905834291687,3991600.0
2013-07-12,40.886613883233,41.126868988905,40.814537351532,41.025961844523,2847200.0
2013-07-15,41.040377150863,41.160504703699,40.780901636737,40.804927147305,1561600.0
2013-07-16,40.877003679006,41.04998735509,40.396493467663,40.497400612045,2219600.0
2013-07-17,40.732850615603,40.9106393938,40.406103671889,40.636748573334,2062800.0
2013-07-18,37.705636284138,37.96030669615,36.518776062119,36.686954636089,12866800.0
2013-07-19,36.605267900161,36.932014843875,36.076706667683,36.893574026967,5824400.0
2013-07-22,37.013701579803,37.729661794705,36.85513321006,37.724856692592,3917600.0
2013-07-23,37.744077101045,37.864204653881,37.191490358,37.441355667899,4109200.0
2013-07-24,37.590313833415,37.801738326407,37.263566889702,37.436550565785,3692400.0
2013-07-25,37.306812808723,37.422135259445,37.052142396711,37.253956685475,3356800.0
2013-07-26,36.845523005833,37.287592400269,36.773446474131,37.244346481248,3012400.0
2013-07-29,37.066557703051,37.34525362563,36.917599537534,37.17707505166,2411200.0
2013-07-30,37.31642301295,37.614339343983,37.215515868567,37.465381178466,3870400.0
2013-07-31,37.595118935529,38.056408738419,37.571093424962,37.748882203159,3136000.0
2013-08-01,38.094849555326,38.426401601153,37.912255675016,38.378350580019,2567200.0
2013-08-02,38.176536291255,38.344714865225,37.796933224293,38.003552615171,2184000.0
2013-08-05,38.032383227852,38.815614872342,37.989137308831,38.138095474347,2380400.0
2013-08-06,37.993942410944,38.162120984914,37.801738326407,37.840179143314,2920000.0
2013-08-07,37.527847505941,37.720051590478,37.148244438979,37.215515868567,2380800.0
2013-08-08,37.422135259445,37.503821995374,37.17707505166,37.220320970681,2592800.0
2013-08-09,37.210710766454,37.33083831929,36.936819945988,37.273177093929,2953600.0
2013-08-12,37.225126072794,37.374084238311,37.133829132639,37.234736277021,1525600.0
2013-08-13,37.455770974239,37.551873016508,37.090583213618,37.186685255887,1997200.0
2013-08-14,37.129024030526,37.234736277021,36.792666882585,36.903184231194,1564000.0
2013-08-15,36.456309734644,36.489945449438,36.057486259229,36.081511769796,1656000.0
2013-08-16,35.970994421187,36.288131160674,35.870087276805,35.937358706393,2148400.0
2013-08-19,35.894112787372,35.894112787372,35.61061176268,35.615416864793,2032400.0
2013-08-20,35.63944237536,36.374622998716,35.586586252112,36.292936262788,2042000.0
2013-08-21,36.153588301498,36.545204123743,36.023850544435,36.312156671241,2723200.0
2013-08-22,36.456309734644,37.422135259445,36.331377079695,37.393304646765,3141200.0
2013-08-23,37.460576076353,37.647975058777,37.225126072794,37.383694442538,2012400.0
2013-08-26,37.378889340424,37.49901689326,37.00889647769,37.018506681917,1110800.0
