date,high,low,open,close,volume
2013-03-27,31.63513308625049,30.880211671380057,31.420464097634355,31.57073211669922,2706824.2413661396
2013-03-28,31.957134246826175,31.370371138465515,31.563574024827776,31.957134246826172,3201865.5127238603
2013-04-01,32.250511967736315,31.85695179251617,31.885575045537475,31.964284896850586,3606861.9750510952
2013-04-02,32.93029673285428,31.96428248864275,32.05015224123718,32.915985107421875,3501949.3302057963
2013-04-03,33.13781715298835,32.2004259914472,32.88021330831054,32.286293029785156,3523577.763540658
2013-04-04,32.796139187327654,32.207585338589965,32.28629793972996,32.76572799682617,2138407.7200329383
2013-04-05,33.13782133323,32.32207481229153,32.365009701708594,33.05910873413086,2758806.9430305874
2013-04-08,33.5600021803845,32.81581386786513,32.99470513166321,33.5528450012207,3193135.2480396903
2013-04-09,33.92494390973046,33.33818070065135,33.61009622402064,33.917789459228516,4676517.5394699
2013-04-10,34.46876525878906,33.93209150070788,34.06805059974,34.46876525878906,5335701.0788793
2013-04-11,36.67271856051772,34.89095991135422,34.962518073173605,35.9571533203125,10702261.051422285
2013-04-12,36.300614095127536,35.263044242810025,35.57789460690483,36.08594512939453,7128299.627299937
2013-04-15,35.86411474612832,34.98397017987643,35.728158387486765,35.02690505981445,3300355.8737023245
2013-04-16,35.33460586389549,34.99113493896831,35.212958375880966,35.31313705444336,2800065.254476254
2013-04-17,35.184321375428084,34.504536970763624,35.098454360147045,34.72636032104492,3506733.275847997
2013-04-18,35.162871896381596,34.189702831775,34.84802420534131,34.261260986328125,3062756.684371807
2013-04-19,34.661970930685534,34.19685527402308,34.425835877538404,34.64765930175781,2332249.118487987
2013-04-22,34.82648129723822,34.218323022549384,34.71206196116337,34.52601623535156,1673298.4803745265
2013-04-23,35.17718263937661,34.23263686043277,34.6333543268222,34.55464172363281,2191750.116860883
2013-04-24,34.905272299598785,34.62620228662179,34.62620228662179,34.876651763916016,1648857.3063043158
