date,high,low,open,close,volume
2013-03-27,30.315154094814673,29.665702939523506,29.919255811067195,30.252878189086914,3010420.8115819083
2013-03-28,30.28401025369689,29.93704359102382,30.11497277634625,30.074939727783203,3399626.4796685423
2013-04-01,30.19949500894483,29.243110255170567,29.790252405305353,29.701284408569336,4316612.758240401
2013-04-02,29.99932128121738,29.576730956314705,29.99932128121738,29.647905349731445,3331155.1405076715
2013-04-03,29.795007430421528,28.49579312747999,29.594523169506616,28.80272674560547,4199707.802611284
2013-04-04,29.10521347464535,28.385078390144393,28.891693680866695,28.75379753112793,3787473.3830825333
2013-04-05,30.23507821497993,28.446862442111616,28.575861778116398,30.230628967285156,6081319.963349384
2013-04-08,31.120298328449575,30.266225764276022,30.439709147818064,30.533123016357422,5956760.305366954
2013-04-09,31.609601600777662,30.37297541328358,30.550907995708872,31.28487777709961,5916944.506808868
2013-04-10,31.538421778643848,30.888970919242592,31.471696654683416,30.937902450561523,5491106.72825079
2013-04-11,31.756401570930535,30.982398610195972,31.462815645320447,31.049123764038086,4263558.45639552
2013-04-12,30.93345962334867,30.11052530714127,30.853390136736078,30.114971160888672,5882477.813710604
2013-04-15,29.897012275518946,28.25114157568455,29.825841267941666,28.260038375854492,9702206.858852547
2013-04-16,29.02513976134444,28.260032085933084,28.71598323603617,28.820518493652344,8599047.586065408
2013-04-17,28.72711256259462,28.139935598737537,28.669282510003235,28.451316833496094,6186190.060399483
2013-04-18,29.274245925442738,28.464657580895356,28.744900809667346,29.23421287536621,9813219.161798084
2013-04-19,29.44329282674196,28.362354312878818,29.26536018399849,28.736011505126953,5510614.158523069
2013-04-22,29.438843868598227,28.491357372757115,28.758254642621086,29.26980972290039,4449500.66547103
2013-04-23,29.363216829124127,28.869455466490813,29.274248830488947,29.314285278320312,3721576.1083803843
2013-04-24,30.07939015250383,29.38990265416516,29.469972148205898,29.768007278442383,5626824.413544453
2013-04-25,31.356051545459284,29.874770895754455,29.990424199839378,30.337390899658203,6138484.897494142
2013-04-26,30.6265354847199,29.47887362007746,30.466396462035718,29.950395584106445,4875549.4484574655
2013-04-29,30.58205363845913,30.070498607932024,30.21729327990445,30.328500747680664,4306073.230294521
2013-04-30,30.6496695615938,29.999329152202904,30.30181361602377,30.270675659179688,4968274.454385708
2013-05-01,30.057150826089522,29.318735089055828,30.057150826089522,29.443286895751953,3940129.280394943
2013-05-02,30.163907811383663,29.358766955139345,29.590076959097544,29.43438720703125,4795649.906385237
2013-05-03,30.252873042791855,29.51000476149552,29.732419642340492,29.941490173339844,3984778.341417524
2013-05-06,30.79557003306844,29.88811679003239,29.9414941965872,30.279565811157227,3615297.1819986287
2013-05-07,30.6888040364763,30.155009684696594,30.297355071423297,30.168354034423828,3764550.304579669
2013-05-08,30.48863318721714,29.8970087719311,30.235080351206246,30.30180549621582,3089453.712791687
2013-05-09,30.54201685916244,29.750216934256933,30.168358048177776,30.097187042236328,3484800.1213405114
2013-05-10,30.01711606613896,29.372110826984922,30.01711606613896,29.732421875,3255501.3534947117
2013-05-13,29.98153599989843,29.576739161057173,29.665707177508292,29.652362823486328,2735393.9056672878
2013-05-14,30.524476111642205,29.64794216038537,29.73689270857042,30.47998046875,4411524.185124072
2013-05-15,30.68911875108083,30.026124397437787,30.364294054646027,30.49333381652832,4404428.4952817205
2013-05-16,30.88935099820618,30.039472873517568,30.493333938854857,30.137365341186523,4496285.492845329
2013-05-17,31.3610112117458,30.20855463416669,30.248603091781494,31.272016525268555,5011795.940665094
2013-05-20,32.29988670457274,31.28092365969223,31.285370848764487,32.161949157714844,6293741.0636657635
2013-05-21,32.39326811650776,31.209712146057555,32.22867807148875,31.641326904296875,5017589.005129131
2013-05-22,32.2687352257952,31.058437968808377,31.6991827766719,31.401058197021484,5325475.453649042
2013-05-23,32.308786386951894,30.568978205855668,31.062887754234353,32.17084884643555,4850163.911774558
2013-05-24,32.10855635917538,31.347666057618987,31.86827574733666,31.57459831237793,3940486.4088473595
2013-05-28,33.029636602042395,31.970621475606453,32.35329029350829,32.25539779663086,3902176.8953026053
2013-05-29,32.54907456730291,31.939473465105632,32.03736595981775,32.121910095214844,3305559.393766167
2013-05-30,32.348836642025816,31.72589062059134,32.12635495014173,32.113006591796875,3993910.6560864556
2013-05-31,32.20199434613098,31.30316660407981,31.894968591347105,31.3076171875,3836552.4697262277
2013-06-03,31.890525723150315,31.258678516640988,31.369919365454656,31.565704345703125,3997488.375379588
2013-06-04,31.85048696819193,30.987256723743084,31.472268686123776,31.334327697753906,3443161.1954581547
2013-06-05,31.441110045658732,30.920500377485332,31.254222869873047,31.254222869873047,3064041.301753291
2013-06-06,31.556797754968798,30.77811194705831,31.062888199510088,31.4055118560791,3682899.0856985925
