date,high,low,open,close,volume
2013-03-27,28.866431310603932,28.10678751261436,28.356796794203756,28.71257972717285,2457243.7347167577
2013-03-28,29.15490269687571,28.70296389785297,28.856815481948182,29.126056671142578,1478076.579239553
2013-04-01,29.126055242953814,27.741389219938114,29.106823337371058,27.751005172729492,2846769.023285512
2013-04-02,28.202946809797236,27.04905803458645,28.029863310110052,27.32791519165039,2842724.321403201
2013-04-03,27.73898379721478,25.924013579436792,27.481763029776104,26.44326400756836,4729729.184120527
2013-04-04,27.222137239372497,26.44326344772059,26.472111304468942,27.116365432739258,4222227.627869592
2013-04-05,27.510610906409028,26.1547927885228,26.366338240471613,27.45291519165039,4175650.740053834
2013-04-08,27.799085259982743,27.049057390548334,27.549075970171273,27.7846622467041,2940114.77587245
2013-04-09,28.8712385010731,27.92409003016707,28.097171686770032,28.54911231994629,3254890.648441601
2013-04-10,29.106823712878395,28.21265563723864,28.529879376340734,28.847198486328125,2237884.5568174003
2013-04-11,29.001051460105796,28.279871463251595,28.64527035539551,28.70777130126953,3160460.994401089
2013-04-12,28.616422782777832,27.789469124511953,28.337565634179118,28.020246505737305,2736417.383705137
2013-04-15,27.837550380119822,26.37595838683156,27.837550380119822,26.385574340820312,5683007.720110325
2013-04-16,27.529844691098553,26.452883547095563,26.87597634212456,27.472150802612305,4697898.418245961
2013-04-17,27.14521425971117,25.28937746712034,26.924052837292457,25.539386749267578,6563340.410446562
2013-04-18,26.04902295769863,24.395117407738088,26.04902295769863,24.443195343017578,5471205.9632408945
2013-04-19,24.808590389672602,23.85663304340028,24.808590389672602,24.31818962097168,5180314.3903373685
2013-04-22,25.039374195318675,23.711440726103095,24.270114314087255,24.779748916625977,6285425.036013001
2013-04-23,25.99132815851405,23.827788133687132,25.289378223243503,25.71247100830078,13318704.262152597
2013-04-24,26.20287194370209,25.231682708454365,25.77977918593797,26.106714248657227,5192058.776698297
2013-04-25,26.779818073019847,26.077869970086105,26.125947903799965,26.414419174194336,5968571.2167093195
2013-04-26,26.54423080131801,26.000943201300323,26.125946924705087,26.27979850769043,4139178.943267338
2013-04-29,26.933669824047158,26.000944332367098,26.299031558111345,26.539424896240234,2313507.330647488
