date,high,low,open,close,volume
2013-03-27,24.285311618400556,23.952638357426128,24.004387656694387,24.248348236083984,778384.151250543
2013-03-28,24.656803882084084,24.203996052039255,24.285314374313643,24.529277801513672,1198458.210154485
2013-04-01,24.558850978261248,24.30749598809983,24.551456608480333,24.44795799255371,876862.395980081
2013-04-02,24.714096063375813,24.470132650892303,24.536667870649126,24.625383377075195,791720.0770137048
2013-04-03,24.758449084362113,24.396201219341176,24.68451950980431,24.433164596557617,907304.4938837307
2013-04-04,24.521879768362474,24.32227694699921,24.440561458237724,24.514488220214844,871735.9575160053
2013-04-05,24.610597610473633,24.285313058498012,24.33706236083496,24.610597610473633,930146.842099006
2013-04-08,24.73626708984375,24.447948819336187,24.610591051981363,24.73626708984375,815704.4696607152
2013-04-09,24.773235589625763,24.47752571105957,24.76584404121486,24.47752571105957,1225429.2221776939
2013-04-10,24.95067305887811,24.525586953849732,24.58103345800584,24.824996948242188,1340776.2556568165
2013-04-11,24.935879326556794,24.788022968490953,24.847166639767476,24.92848777770996,938845.859241374
2013-04-12,25.061560439766023,24.876740680830064,24.876740680830064,24.98763084411621,1085134.24730467
2013-04-15,24.965450006649004,24.521880952982436,24.935878172379496,24.536666870117188,1491472.2256085842
2013-04-16,24.99502521374405,24.396208179546292,24.68452655226627,24.98763084411621,1498196.1430647105
2013-04-17,24.950665265622703,24.552192817415392,24.92109342995926,24.699310302734375,709683.3816450175
2013-04-18,25.009802266587855,24.640162879757707,24.802802292278166,24.73626708984375,757880.5451506864
2013-04-19,25.039381601199747,24.62538712208658,24.74367166185118,25.03199005126953,537194.9667146502
2013-04-22,25.065624547294593,24.788025469028806,25.024594537748303,24.958059310913086,845706.3735468996
2013-04-23,25.283340454101562,24.958055913793444,25.04677141758222,25.283340454101562,932757.5273888648
2013-04-24,25.482942455334392,25.151005286857778,25.30551429331043,25.44597625732422,797203.9365169979
2013-04-25,25.564265044612046,25.40901433639214,25.48294391652665,25.49033546447754,584097.5731010365
