date,open,high,low,close,volume
2013-02-28,57.711843442822,58.602195204454,57.503652679836,57.863392678844,3513300.0
2013-03-01,57.588709688554,57.825505369839,57.115118325983,57.673956133816,2513600.0
2013-03-04,56.878322644698,57.456104107034,56.698357926921,57.29508304376,2692700.0
2013-03-05,57.607653343056,57.806561715336,57.498727329665,57.541350552297,1982600.0
2013-03-06,57.778146233582,57.778146233582,57.09617467148,57.153005634989,1880500.0
2013-03-07,57.16247746224,57.484519588788,56.88779447195,57.105646498732,4026000.0
2013-03-08,57.418216798028,57.418216798028,56.816755767564,57.029871880721,6543800.0
2013-03-11,57.020400053469,57.048815535223,56.717301581424,56.925681780955,3254600.0
2013-03-12,56.878322644698,56.925681780955,56.414203109379,56.48997772739,2565500.0
2013-03-13,56.669942445167,56.669942445167,56.338428491368,56.546808690899,2180300.0
2013-03-14,56.575224172653,56.906738126452,56.551544604525,56.859378990195,2860500.0
2013-03-15,56.518393209145,56.859378990195,56.404731282128,56.736245235927,2834200.0
2013-03-18,56.08268915558,56.328956664117,55.708551979149,55.845893474295,4084200.0
2013-03-19,55.8837807833,56.092160982831,55.561738656753,55.893252610552,3063800.0
2013-03-20,55.931139919557,56.632055136162,55.855365301546,56.55628051815,4131700.0
2013-03-21,56.338428491368,56.726773408676,56.243710218854,56.310013009614,2503900.0
2013-03-22,56.48997772739,57.124590153235,56.414203109379,57.086702844229,1724700.0
2013-03-25,57.266667562006,57.986526433113,57.010928226218,57.929695469604,2515900.0
2013-03-26,58.166491150889,58.5737797227,57.872864506096,58.554836068197,1885000.0
2013-03-27,58.119132014632,58.379607264046,57.825505369839,58.251737596152,1332200.0
2013-03-28,58.346455868666,58.554836068197,58.157019323638,58.251737596152,1741500.0
2013-04-01,58.109660187381,58.5737797227,57.749730751828,57.872864506096,1280500.0
2013-04-02,58.147547496387,58.498005104689,58.00073417399,58.194906632644,984000.0
2013-04-03,58.232793941649,58.393815004923,57.238252080252,57.257195734754,1565200.0
2013-04-04,57.446632279783,57.853920851593,57.200364771246,57.465575934285,1038100.0
2013-04-05,56.736245235927,57.124590153235,56.499449554642,57.086702844229,1270200.0
2013-04-08,56.774132544933,57.42768862528,56.774132544933,57.408744970777,773400.0
2013-04-09,57.503463243291,57.844449024342,57.143533807737,57.683427961068,1264400.0
